date,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
2022-01-02,2022-01-02,3185630.0,14536.0,14916.286,21032.0,6.0,34.429,185501.227,846.44,868.585,1224.707,0.349,2.005,1.28,462.0,26.903,1200.0,69.877,22188778.0,48728.0,1292.066,2.837,50627.0,2.948,0.308,3.2,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-03,2022-01-03,3204136.0,18506.0,16249.286,21046.0,14.0,34.714,186578.842,1077.616,946.206,1225.522,0.815,2.021,1.36,475.0,27.66,1255.0,73.079,22261782.0,73004.0,1296.317,4.251,54427.0,3.169,0.327,3.1,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-04,2022-01-04,3229033.0,24897.0,17546.429,21065.0,19.0,26.714,188028.61,1449.768,1021.74,1226.628,1.106,1.556,1.43,464.0,27.019,1229.0,71.565,22343511.0,81729.0,1301.077,4.759,59062.0,3.439,0.343,2.9,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-05,2022-01-05,3253845.0,24812.0,18979.857,21104.0,39.0,25.286,189473.429,1444.818,1105.209,1228.899,2.271,1.472,1.49,449.0,26.146,1185.0,69.003,22434050.0,90539.0,1306.349,5.272,63308.0,3.686,0.348,2.9,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-06,2022-01-06,3288717.0,34872.0,21559.714,21116.0,12.0,21.286,191504.047,2030.618,1255.436,1229.598,0.699,1.239,1.53,419.0,24.399,1122.0,65.335,22527361.0,93311.0,1311.782,5.434,66555.0,3.876,0.353,2.8,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-07,2022-01-07,3317074.0,28357.0,23366.0,21140.0,24.0,20.143,193155.293,1651.246,1360.617,1230.995,1.398,1.173,1.49,409.0,23.816,1107.0,64.461,22616572.0,89211.0,1316.977,5.195,72582.0,4.226,0.346,2.9,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-08,2022-01-08,3349558.0,32484.0,25494.857,21148.0,8.0,17.429,195046.856,1891.564,1484.581,1231.461,0.466,1.015,1.43,405.0,23.583,1076.0,62.656,22697554.0,80982.0,1321.693,4.716,79643.0,4.638,0.341,2.9,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-09,2022-01-09,3377729.0,28171.0,27442.714,21155.0,7.0,17.571,196687.271,1640.415,1598.006,1231.869,0.408,1.023,1.35,397.0,23.118,1073.0,62.481,22778435.0,80881.0,1326.403,4.71,84237.0,4.905,0.342,2.9,69.44,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-10,2022-01-10,3406768.0,29039.0,28947.429,21163.0,8.0,16.714,198378.231,1690.959,1685.627,1232.335,0.466,0.973,1.31,396.0,23.059,1130.0,65.801,22875685.0,97250.0,1332.065,5.663,87700.0,5.107,0.341,2.9,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-11,2022-01-11,3439012.0,32244.0,29997.0,21181.0,18.0,16.571,200255.819,1877.588,1746.744,1233.383,1.048,0.965,1.27,386.0,22.477,1102.0,64.17,22971615.0,95930.0,1337.652,5.586,89729.0,5.225,0.338,3.0,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-12,2022-01-12,3472847.0,33835.0,31286.0,21189.0,8.0,12.143,202226.052,1970.233,1821.803,1233.849,0.466,0.707,1.28,375.0,21.836,1057.0,61.55,23073344.0,101729.0,1343.575,5.924,91328.0,5.318,0.34,2.9,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-13,2022-01-13,3509165.0,36318.0,31492.571,21202.0,13.0,12.286,204340.872,2114.82,1833.832,1234.606,0.757,0.715,1.27,358.0,20.847,1002.0,58.347,23177122.0,103778.0,1349.618,6.043,92823.0,5.405,0.345,2.9,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-14,2022-01-14,3541018.0,31853.0,31992.0,21217.0,15.0,11.0,206195.692,1854.82,1862.914,1235.479,0.873,0.641,1.27,334.0,19.449,954.0,55.552,23283308.0,106186.0,1355.802,6.183,95248.0,5.546,0.351,2.8,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-15,2022-01-15,3577529.0,36511.0,32567.286,21223.0,6.0,10.714,208321.75,2126.058,1896.413,1235.829,0.349,0.624,1.24,321.0,18.692,898.0,52.291,23378048.0,94740.0,1361.318,5.517,97213.0,5.661,0.36,2.8,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-16,2022-01-16,3619881.0,42352.0,34593.143,21230.0,7.0,10.714,210787.934,2466.183,2014.38,1236.236,0.408,0.624,1.22,311.0,18.11,906.0,52.757,23473946.0,95898.0,1366.903,5.584,99359.0,5.786,0.368,2.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-17,2022-01-17,3619881.0,0.0,30444.714,21233.0,3.0,10.0,210787.934,0.0,1772.815,1236.411,0.175,0.582,1.18,316.0,18.401,923.0,53.747,23599197.0,125251.0,1374.196,7.293,103359.0,6.019,0.381,2.6,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-18,2022-01-18,3689576.0,69695.0,35794.857,21233.0,0.0,7.429,214846.317,4058.383,2084.357,1236.411,0.0,0.433,1.4,302.0,17.586,883.0,51.418,23734385.0,135188.0,1382.068,7.872,108967.0,6.345,0.395,2.5,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-19,2022-01-19,3729614.0,40038.0,36681.0,21253.0,20.0,9.143,217177.755,2331.438,2135.958,1237.575,1.165,0.532,1.4,302.0,17.586,846.0,49.263,23874310.0,139925.0,1390.216,8.148,114424.0,6.663,0.405,2.5,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-20,2022-01-20,3787184.0,57570.0,39717.0,21265.0,12.0,9.0,220530.092,3352.337,2312.746,1238.274,0.699,0.524,1.44,289.0,16.829,834.0,48.564,24017376.0,143066.0,1398.547,8.331,120036.0,6.99,0.424,2.4,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-21,2022-01-21,3833331.0,46147.0,41759.0,21277.0,12.0,8.571,223217.261,2687.169,2431.653,1238.973,0.699,0.499,1.44,287.0,16.712,821.0,47.807,24157770.0,140394.0,1406.722,8.175,124923.0,7.274,0.44,2.3,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-22,2022-01-22,3898698.0,65367.0,45881.286,21287.0,10.0,9.143,227023.622,3806.361,2671.696,1239.555,0.582,0.532,1.44,287.0,16.712,796.0,46.352,24290274.0,132504.0,1414.438,7.716,130318.0,7.588,0.447,2.2,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-23,2022-01-23,3963375.0,64677.0,49070.571,21289.0,2.0,8.429,230789.804,3766.182,2857.41,1239.672,0.116,0.491,1.39,275.0,16.013,818.0,47.633,24424107.0,133833.0,1422.231,7.793,135737.0,7.904,0.454,2.2,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-24,2022-01-24,4017535.0,54160.0,56807.714,21297.0,8.0,9.143,233943.575,3153.771,3307.949,1240.138,0.466,0.532,1.31,262.0,15.256,879.0,51.185,24575285.0,151178.0,1431.034,8.803,139441.0,8.12,0.465,2.2,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-25,2022-01-25,4076235.0,58700.0,55237.0,21306.0,9.0,10.429,237361.712,3418.138,3216.485,1240.662,0.524,0.607,1.29,252.0,14.674,911.0,53.048,24730103.0,154818.0,1440.049,9.015,142245.0,8.283,0.474,2.1,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-26,2022-01-26,4140790.0,64555.0,58739.429,21318.0,12.0,9.286,241120.79,3759.078,3420.434,1241.36,0.699,0.541,1.31,249.0,14.499,905.0,52.699,24880863.0,150760.0,1448.828,8.779,143793.0,8.373,0.49,2.0,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-27,2022-01-27,4214878.0,74088.0,61099.143,21332.0,14.0,9.571,245434.981,4314.191,3557.841,1242.176,0.815,0.557,1.32,233.0,13.568,898.0,52.291,25032416.0,151553.0,1457.653,8.825,145006.0,8.444,0.506,2.0,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-28,2022-01-28,4254322.0,39444.0,60141.571,21341.0,9.0,9.143,247731.83,2296.849,3502.081,1242.7,0.524,0.532,1.31,238.0,13.859,903.0,52.582,25182566.0,150150.0,1466.397,8.743,146399.0,8.525,0.523,1.9,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-29,2022-01-29,4329542.0,75220.0,61549.143,21349.0,8.0,8.857,252111.937,4380.108,3584.045,1243.166,0.466,0.516,1.38,213.0,12.403,916.0,53.339,25312156.0,129590.0,1473.943,7.546,145983.0,8.501,0.543,1.8,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-30,2022-01-30,4441769.0,112227.0,68342.0,21351.0,2.0,8.857,258646.986,6535.048,3979.597,1243.282,0.116,0.516,1.44,209.0,12.17,945.0,55.028,25444091.0,131935.0,1481.625,7.683,145712.0,8.485,0.561,1.8,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-01-31,2022-01-31,4547587.0,105818.0,75721.714,21356.0,5.0,8.429,264808.834,6161.848,4409.323,1243.573,0.291,0.491,1.35,212.0,12.345,1035.0,60.269,25584665.0,140574.0,1489.811,8.186,144197.0,8.397,0.577,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-01,2022-02-01,4614586.0,66999.0,76907.286,21372.0,16.0,9.429,268710.228,3901.394,4478.359,1244.505,0.932,0.549,1.27,206.0,11.996,1137.0,66.208,25735925.0,151260.0,1498.619,8.808,143689.0,8.367,0.593,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-02,2022-02-02,4697472.0,82886.0,79526.0,21382.0,10.0,9.143,273536.731,4826.504,4630.849,1245.087,0.582,0.532,1.24,215.0,12.52,1157.0,67.373,25887769.0,151844.0,1507.461,8.842,143844.0,8.376,0.606,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-03,2022-02-03,4766408.0,68936.0,78790.0,21389.0,7.0,8.143,277550.918,4014.186,4587.991,1245.495,0.408,0.474,1.22,218.0,12.694,1168.0,68.013,26034732.0,146963.0,1516.019,8.558,143188.0,8.338,0.611,1.6,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-04,2022-02-04,4806543.0,40135.0,78888.714,21393.0,4.0,7.429,279888.004,2337.086,4593.739,1245.728,0.233,0.433,1.28,214.0,12.461,1152.0,67.082,26172136.0,137404.0,1524.02,8.001,141367.0,8.232,0.614,1.6,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-05,2022-02-05,4901437.0,94894.0,81699.286,21404.0,11.0,7.857,285413.741,5525.737,4757.4,1246.368,0.641,0.458,1.45,229.0,13.335,1134.0,66.034,26300190.0,128054.0,1531.477,7.457,141148.0,8.219,0.612,1.6,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-06,2022-02-06,4979056.0,77619.0,76755.286,21413.0,9.0,8.857,289933.544,4519.803,4469.508,1246.892,0.524,0.516,1.64,211.0,12.287,1133.0,65.975,26421826.0,121636.0,1538.559,7.083,139676.0,8.133,0.607,1.6,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-07,2022-02-07,5359455.0,380399.0,115981.143,21418.0,5.0,8.857,312084.415,22150.872,6753.654,1247.184,0.291,0.516,1.9,214.0,12.461,1279.0,74.477,26566000.0,144174.0,1546.955,8.395,140191.0,8.163,0.602,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-08,2022-02-08,5446014.0,86559.0,118775.429,21418.0,0.0,6.571,317124.8,5040.385,6916.367,1247.184,0.0,0.383,1.49,226.0,13.16,1354.0,78.844,26705809.0,139809.0,1555.096,8.141,138555.0,8.068,0.597,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-09,2022-02-09,5532803.0,86789.0,119333.0,21426.0,8.0,6.286,322178.578,5053.778,6948.835,1247.649,0.466,0.366,1.2,206.0,11.996,1325.0,77.156,26843118.0,137309.0,1563.092,7.996,136478.0,7.947,0.592,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-10,2022-02-10,5613433.0,80630.0,121003.571,21441.0,15.0,7.429,326873.713,4695.135,7046.114,1248.523,0.873,0.433,1.01,198.0,11.53,1315.0,76.573,26969424.0,126306.0,1570.446,7.355,133527.0,7.775,0.585,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-11,2022-02-11,5683790.0,70357.0,125321.0,21460.0,19.0,9.571,330970.645,4096.932,7297.52,1249.629,1.106,0.557,0.89,189.0,11.006,1351.0,78.67,27081358.0,111934.0,1576.964,6.518,129889.0,7.564,0.579,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-12,2022-02-12,5743955.0,60165.0,120359.714,21472.0,12.0,9.714,334474.091,3503.446,7008.621,1250.328,0.699,0.566,0.78,176.0,10.249,1295.0,75.409,27170790.0,89432.0,1582.172,5.208,124371.0,7.242,0.577,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-13,2022-02-13,5798966.0,55011.0,117130.0,21479.0,7.0,9.429,337677.416,3203.325,6820.553,1250.736,0.408,0.549,0.71,179.0,10.423,1303.0,75.875,27255096.0,84306.0,1587.081,4.909,119039.0,6.932,0.576,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-14,2022-02-14,5852485.0,53519.0,70432.857,21486.0,7.0,9.714,340793.86,3116.445,4101.349,1251.143,0.408,0.566,0.62,181.0,10.54,1373.0,79.951,27364650.0,109554.0,1593.461,6.379,114093.0,6.644,0.572,1.7,58.33,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-15,2022-02-15,5916365.0,63880.0,67193.0,21498.0,12.0,11.429,344513.633,3719.772,3912.69,1251.842,0.699,0.665,0.68,181.0,10.54,1475.0,85.89,27459560.0,94910.0,1598.987,5.527,107679.0,6.27,0.57,1.8,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-16,2022-02-16,5972743.0,56378.0,62848.571,21516.0,18.0,12.857,347796.559,3282.926,3659.712,1252.89,1.048,0.749,0.67,173.0,10.074,1477.0,86.007,27547170.0,87610.0,1604.089,5.102,100579.0,5.857,0.569,1.8,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-17,2022-02-17,6022032.0,49289.0,58371.286,21533.0,17.0,13.143,350666.688,2870.129,3398.996,1253.88,0.99,0.765,0.65,168.0,9.783,1420.0,82.687,27620246.0,73076.0,1608.344,4.255,92975.0,5.414,0.571,1.8,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-18,2022-02-18,6055641.0,33609.0,53121.571,21549.0,16.0,12.714,352623.761,1957.073,3093.302,1254.812,0.932,0.74,0.63,179.0,10.423,1405.0,81.814,27665621.0,45375.0,1610.986,2.642,83466.0,4.86,0.573,1.7,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-19,2022-02-19,6092081.0,36440.0,49732.286,21560.0,11.0,12.571,354745.685,2121.924,2895.942,1255.452,0.641,0.732,0.62,182.0,10.598,1368.0,79.659,27725370.0,59749.0,1614.466,3.479,79226.0,4.613,0.579,1.7,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-20,2022-02-20,6128068.0,35987.0,47014.571,21568.0,8.0,12.714,356841.231,2095.546,2737.688,1255.918,0.466,0.74,0.6,168.0,9.783,1378.0,80.242,27774586.0,49216.0,1617.332,2.866,74213.0,4.321,0.583,1.7,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-21,2022-02-21,6162740.0,34672.0,44322.143,21574.0,6.0,12.571,358860.203,2018.972,2580.906,1256.268,0.349,0.732,0.57,166.0,9.666,1445.0,84.143,27838261.0,63675.0,1621.039,3.708,67659.0,3.94,0.588,1.7,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-22,2022-02-22,6195449.0,32709.0,39869.143,21592.0,18.0,13.429,360764.869,1904.666,2321.605,1257.316,1.048,0.782,0.65,171.0,9.957,1455.0,84.726,27901865.0,63604.0,1624.743,3.704,63186.0,3.679,0.596,1.7,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-23,2022-02-23,6236558.0,41109.0,37687.857,21592.0,0.0,10.857,363158.671,2393.803,2194.587,1257.316,0.0,0.632,0.72,163.0,9.492,1411.0,82.163,27964053.0,62188.0,1628.364,3.621,59555.0,3.468,0.607,1.6,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-24,2022-02-24,6274081.0,37523.0,36007.0,21592.0,0.0,8.429,365343.659,2184.988,2096.71,1257.316,0.0,0.491,0.76,163.0,9.492,1392.0,81.057,28019317.0,55264.0,1631.582,3.218,57010.0,3.32,0.614,1.6,47.22,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-25,2022-02-25,6306960.0,32879.0,35902.714,21597.0,5.0,6.857,367258.224,1914.565,2090.637,1257.607,0.291,0.399,0.81,159.0,9.259,1354.0,78.844,28066759.0,47442.0,1634.345,2.763,57305.0,3.337,0.619,1.6,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-26,2022-02-26,6334349.0,27389.0,34609.714,21603.0,6.0,6.143,368853.102,1594.879,2015.345,1257.956,0.349,0.358,0.86,169.0,9.841,1229.0,71.565,28105158.0,38399.0,1636.581,2.236,54255.0,3.159,0.62,1.6,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-27,2022-02-27,6363231.0,28882.0,33594.714,21606.0,3.0,5.429,370534.919,1681.817,1956.241,1258.131,0.175,0.316,0.96,169.0,9.841,1190.0,69.294,28146941.0,41783.0,1639.014,2.433,53194.0,3.098,0.626,1.6,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-02-28,2022-02-28,6455310.0,92079.0,41795.714,21660.0,54.0,12.286,375896.737,5361.818,2433.791,1261.275,3.144,0.715,1.11,162.0,9.433,1308.0,76.166,28210032.0,63091.0,1642.688,3.674,53110.0,3.093,0.636,1.6,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-01,2022-03-01,6491805.0,36495.0,42336.571,21676.0,16.0,12.0,378021.864,2125.127,2465.285,1262.207,0.932,0.699,1.1,150.0,8.735,1258.0,73.254,28284664.0,74632.0,1647.034,4.346,54686.0,3.184,0.649,1.5,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-02,2022-03-02,6540294.0,48489.0,43390.857,21687.0,11.0,13.571,380845.409,2823.545,2526.677,1262.848,0.641,0.79,1.13,160.0,9.317,1285.0,74.826,28376157.0,91493.0,1652.361,5.328,58872.0,3.428,0.666,1.5,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-03,2022-03-03,6598578.0,58284.0,46356.714,21695.0,8.0,14.714,384239.322,3393.914,2699.38,1263.313,0.466,0.857,1.2,155.0,9.026,1256.0,73.138,28473539.0,97382.0,1658.032,5.671,64889.0,3.779,0.682,1.5,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-04,2022-03-04,6666890.0,68312.0,51418.571,21705.0,10.0,15.429,388217.173,3977.85,2994.136,1263.896,0.582,0.898,1.25,147.0,8.56,1244.0,72.439,28567099.0,93560.0,1663.48,5.448,71477.0,4.162,0.692,1.4,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-05,2022-03-05,6734097.0,67207.0,57106.857,21714.0,9.0,15.857,392130.678,3913.506,3325.368,1264.42,0.524,0.923,1.25,157.0,9.142,1201.0,69.935,28653785.0,86686.0,1668.528,5.048,78375.0,4.564,0.698,1.4,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2022-03-06,2022-03-06,6800896.0,66799.0,62523.571,21718.0,4.0,16.0,396020.426,3889.748,3640.787,1264.653,0.233,0.932,1.21,157.0,9.142,1211.0,70.517,28744133.0,90348.0,1673.789,5.261,85313.0,4.968,0.7,1.4,34.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
